Date,Open,High,Low,Close,Adj Close,Volume
2022-11-21,93.97,95.02,90.59,92.46,92.46,84330270
2022-11-22,92.62,93.35,90.87,93.2,93.2,62191962
2022-11-23,93.24,94.58,92.83,94.13,94.13,59414684
2022-11-25,93.79,94.43,93.065,93.41,93.41,35088609
2022-11-28,93.93,96.4,93.43,93.95,93.95,75062316
2022-11-29,94.04,94.41,91.44,92.42,92.42,65567286
2022-11-30,92.47,96.54,91.525,96.54,96.54,102805806
2022-12-01,96.99,97.23,94.92,95.5,95.5,68487969
2022-12-02,94.475,95.36,93.78,94.13,94.13,72496388
2022-12-05,93.05,94.06,90.82,91.01,91.01,71535526
2022-12-06,90.5,91.04,87.9,88.25,88.25,75503628
2022-12-07,88.34,89.89,87.48,88.46,88.46,68086880
2022-12-08,89.24,90.86,87.88,90.35,90.35,73305887
2022-12-09,88.9,90.3,88.63,89.09,89.09,67398506
2022-12-12,89.21,90.58,87.87,90.55,90.55,61999762
2022-12-13,95.23,96.25,90.52,92.49,92.49,100212038
2022-12-14,92.502,93.4581,89.87,91.58,91.58,70298006
2022-12-15,89.89,89.97,87.47,88.45,88.45,84802877
2022-12-16,88.265,89.35,86.73,87.86,87.86,146144064
2022-12-19,87.51,87.63,84.51,84.92,84.92,83531460
2022-12-20,85.33,86.61,84.33,85.19,85.19,74348301
2022-12-21,86.175,87.225,85.21,86.77,86.77,59267156
2022-12-22,85.52,85.68,82.25,83.79,83.79,81431314
2022-12-23,83.25,85.78,82.9344,85.25,85.25,57433655
2022-12-27,84.97,85.35,83.0,83.04,83.04,57284035
2022-12-28,82.8,83.48,81.69,81.82,81.82,58228575
2022-12-29,82.87,84.55,82.55,84.18,84.18,54995895
2022-12-30,83.12,84.05,82.47,84.0,84.0,62401194
2023-01-03,85.46,86.96,84.205,85.82,85.82,76706040
2023-01-04,86.55,86.98,83.36,85.14,85.14,68885123
2023-01-05,85.33,85.42,83.07,83.12,83.12,67930825
2023-01-06,83.03,86.4,81.43,86.08,86.08,83303361
2023-01-09,87.46,89.48,87.08,87.36,87.36,65266056
2023-01-10,87.57,90.185,87.29,89.87,89.87,67756601
2023-01-11,90.93,95.26,90.93,95.09,95.09,103126183
2023-01-12,96.93,97.19,93.5,95.27,95.27,85254781
2023-01-13,94.18,98.37,94.12,98.12,98.12,85549432
2023-01-17,98.68,98.89,95.73,96.05,96.05,72755001
2023-01-18,97.25,99.32,95.38,95.46,95.46,79570370
2023-01-19,94.74,95.44,92.86,93.68,93.68,69002663
2023-01-20,93.86,97.354,93.2025,97.25,97.25,67481539
2023-01-23,97.56,97.78,95.86,97.52,97.52,76501103
2023-01-24,96.93,98.09,96.0,96.32,96.32,66929452
2023-01-25,92.56,97.24,91.52,97.18,97.18,94261570
2023-01-26,98.235,99.49,96.92,99.22,99.22,68523557
2023-01-27,99.53,103.485,99.53,102.24,102.24,87775614
2023-01-30,101.09,101.74,99.01,100.55,100.55,70691860
2023-01-31,101.155,103.3484,101.14,103.13,103.13,66527253
2023-02-01,102.53,106.24,101.24,105.15,105.15,80450121
2023-02-02,110.245,114.0,108.88,112.91,112.91,158154243
2023-02-03,105.26,108.78,102.52,103.39,103.39,144374828
2023-02-06,102.925,103.9484,100.65,102.18,102.18,81945199
2023-02-07,101.17,102.41,98.08,102.11,102.11,119501301
2023-02-08,102.04,102.6699,98.775,100.05,100.05,75878304
2023-02-09,101.32,101.78,97.57,98.24,98.24,64622489
2023-02-10,97.56,98.8163,96.23,97.61,97.61,52740133
2023-02-13,97.85,99.68,96.91,99.54,99.54,52841464
2023-02-14,98.41,100.9207,97.52,99.7,99.7,56202898
2023-02-15,99.09,101.17,98.45,101.16,101.16,48053879
2023-02-16,99.21,100.63,98.1,98.15,98.15,56339173
2023-02-17,97.8,97.94,95.65,97.2,97.2,60029405
2023-02-21,95.335,95.605,94.27,94.58,94.58,56580360
2023-02-22,95.1,97.01,94.8,95.79,95.79,59534094
2023-02-23,96.12,96.43,93.67,95.82,95.82,48466994
2023-02-24,93.53,94.14,92.3186,93.5,93.5,57053812
2023-02-27,94.28,94.78,93.14,93.76,93.76,47470321
2023-02-28,93.14,94.69,92.92,94.23,94.23,43959290
2023-03-01,93.87,94.68,91.59,92.17,92.17,52299524
2023-03-02,91.41,92.23,90.39,92.13,92.13,55574820
2023-03-03,92.74,94.94,92.66,94.9,94.9,55759609
2023-03-06,95.19,96.545,93.74,93.75,93.75,52112355
2023-03-07,94.06,95.09,92.78,93.55,93.55,49100668
2023-03-08,93.6,94.165,92.18,93.92,93.92,44899128
2023-03-09,93.68,96.21,92.18,92.25,92.25,56218705
2023-03-10,92.67,93.57,90.245,90.73,90.73,69827490
2023-03-13,89.97,94.02,88.12,92.43,92.43,72397053
2023-03-14,93.83,95.07,92.71,94.88,94.88,60912674
2023-03-15,93.22,96.67,93.07,96.2,96.2,70731792
2023-03-16,95.75,100.99,95.61,100.04,100.04,84558934
2023-03-17,99.79,100.66,97.455,98.95,98.95,87300242
2023-03-20,98.41,98.48,95.7,97.71,97.71,62388911
2023-03-21,98.14,100.845,98.0,100.61,100.61,58597275
2023-03-22,100.45,102.1,98.61,98.7,98.7,57475365
2023-03-23,100.43,101.06,97.62,98.71,98.71,57559310
2023-03-24,98.065,98.3,96.4,98.13,98.13,56144801
2023-03-27,99.07,99.34,97.08,98.04,98.04,46721296
2023-03-28,98.11,98.44,96.29,97.24,97.24,38720050
2023-03-29,98.69,100.4218,98.56,100.25,100.25,49783279
2023-03-30,101.55,103.04,101.01,102.0,102.0,53633398
2023-03-31,102.16,103.49,101.95,103.29,103.29,56750317
2023-04-03,102.3,103.29,101.43,102.41,102.41,41135733
2023-04-04,102.75,104.2,102.11,103.95,103.95,48662496
2023-04-05,103.91,103.91,100.7506,101.1,101.1,45175393
2023-04-06,100.75,102.3817,99.8008,102.06,102.06,43808020
2023-04-10,100.96,102.2,99.57,102.17,102.17,37261185
2023-04-11,100.8,101.0,99.01,99.92,99.92,60417847
2023-04-12,100.4,100.51,97.705,97.83,97.83,56735007
2023-04-13,98.95,102.57,98.71,102.4,102.4,67925138
2023-04-14,102.07,103.2013,101.11,102.51,102.51,51450522
2023-04-17,103.16,103.73,101.59,102.74,102.74,39919457
2023-04-18,103.95,104.2,101.52,102.3,102.3,39790518
2023-04-19,101.58,105.12,101.39,104.3,104.3,58398890
2023-04-20,103.53,105.25,103.21,103.81,103.81,57696866
2023-04-21,106.1,108.15,105.08,106.96,106.96,86774185
2023-04-24,107.655,109.23,105.07,106.21,106.21,69575610
2023-04-25,104.91,105.45,102.45,102.57,102.57,65026818
2023-04-26,105.04,106.62,104.1,104.98,104.98,73803790
2023-04-27,108.16,110.86,106.8,109.82,109.82,149961167
2023-04-28,107.73,109.48,104.33,105.45,105.45,130715946
2023-05-01,104.95,105.23,101.82,102.05,102.05,74728096
2023-05-02,101.47,103.9,101.15,103.63,103.63,73469350
2023-05-03,103.735,105.96,103.28,103.65,103.65,65051925
2023-05-04,104.04,105.39,103.3117,104.0,104.0,45345523
2023-05-05,104.27,105.76,103.55,105.655,105.655,56951744
2023-05-08,105.04,106.095,104.7001,105.83,105.83,49430909
2023-05-09,105.48,106.79,105.1567,106.62,106.62,44089359
2023-05-10,108.1,110.67,108.05,110.19,110.19,78627616
2023-05-11,111.03,113.28,110.49,112.18,112.18,74924841
2023-05-12,112.16,112.64,109.3185,110.26,110.26,49852671
2023-05-15,111.15,112.29,109.25,111.2,111.2,53011145
2023-05-16,111.05,114.7899,111.05,113.4,113.4,71472908
2023-05-17,114.89,115.83,114.22,115.5,115.5,65655177
2023-05-18,116.69,118.6,116.335,118.15,118.15,73174087
2023-05-19,118.16,118.31,115.7,116.25,116.25,55056307
2023-05-22,116.77,116.77,114.25,115.01,115.01,70741123
2023-05-23,114.27,117.14,113.78,114.99,114.99,67576262
2023-05-24,115.35,117.34,115.02,116.75,116.75,63487938
2023-05-25,116.63,116.87,114.31,115.0,115.0,66496681
2023-05-26,116.04,121.5,116.02,120.11,120.11,96779889
2023-05-30,122.37,122.92,119.855,121.66,121.66,64314808
2023-05-31,121.45,122.04,119.17,120.58,120.58,72800787
2023-06-01,120.69,123.49,119.93,122.77,122.77,54375131
2023-06-02,124.92,126.39,124.015,124.25,124.25,61264414
2023-06-05,123.36,125.8,123.03,125.3,125.3,47950128
2023-06-06,125.07,127.4,125.0,126.61,126.61,45695212
2023-06-07,127.01,127.365,120.63,121.23,121.23,95663275
2023-06-08,123.01,125.625,122.2579,124.25,124.25,62159270
2023-06-09,124.08,125.8,123.19,123.43,123.43,51396018
2023-06-12,124.02,126.78,123.53,126.57,126.57,51473376
2023-06-13,128.12,128.41,125.18,126.66,126.66,50564785
2023-06-14,126.7,126.95,124.12,126.42,126.42,52422463
2023-06-15,125.21,127.69,124.32,127.11,127.11,60458471
2023-06-16,127.71,127.9,125.3,125.49,125.49,84247104
2023-06-20,124.97,127.25,124.5,125.78,125.78,56930122
2023-06-21,125.64,126.73,123.85,124.83,124.83,52137670
2023-06-22,125.31,130.33,125.14,130.15,130.15,90354572
2023-06-23,129.11,130.84,128.28,129.33,129.33,71927776
2023-06-26,130.27,131.49,127.1,127.33,127.33,59989317
2023-06-27,128.63,130.085,127.55,129.18,129.18,46801008
2023-06-28,128.94,131.48,128.44,129.04,129.04,52149512
2023-06-29,128.77,129.26,127.255,127.9,127.9,40760959
2023-06-30,129.47,131.245,128.95,130.36,130.36,54350684
2023-07-03,130.82,131.85,130.065,130.22,130.22,28264785
2023-07-05,130.24,131.4,129.64,130.38,130.38,35895409
2023-07-06,128.25,128.73,127.37,128.36,128.36,40697848
2023-07-07,128.59,130.97,128.1294,129.78,129.78,41992251
2023-07-10,129.07,129.28,125.915,127.13,127.13,61889289
2023-07-11,127.75,129.77,127.35,128.78,128.78,49951460
2023-07-12,130.31,131.26,128.83,130.8,130.8,54022847
2023-07-13,134.04,134.67,132.71,134.3,134.3,61170883
2023-07-14,134.06,136.65,134.06,134.68,134.68,54487090
2023-07-17,134.56,135.62,133.21,133.56,133.56,48450198
2023-07-18,132.71,133.86,131.355,132.83,132.83,54969133
2023-07-19,133.39,135.99,132.53,135.36,135.36,54531037
2023-07-20,134.07,134.7915,129.33,129.96,129.96,59820579
2023-07-21,131.34,131.37,128.415,130.0,130.0,133307294
2023-07-24,130.305,131.66,128.35,128.8,128.8,45671535
2023-07-25,129.31,129.58,128.53,129.13,129.13,39236663
2023-07-26,126.51,129.08,126.11,128.15,128.15,53910087
2023-07-27,131.0,132.63,127.79,128.25,128.25,52610661
2023-07-28,129.69,133.01,129.33,132.21,132.21,46317381
2023-07-31,133.2,133.87,132.38,133.68,133.68,41901516
2023-08-01,133.55,133.69,131.6199,131.69,131.69,42298925
2023-08-02,130.154,130.23,126.82,128.21,128.21,51027614
2023-08-03,127.48,129.84,126.41,128.91,128.91,91163736
2023-08-04,141.06,143.63,139.32,139.57,139.57,153128470
2023-08-07,140.99,142.54,138.95,142.22,142.22,71213112
2023-08-08,140.62,140.84,138.42,139.94,139.94,51710497
2023-08-09,139.97,140.32,137.1,137.85,137.85,50017349
2023-08-10,139.075,140.41,137.49,138.56,138.56,58928402
2023-08-11,137.4,139.33,137.0,138.41,138.41,42905833
2023-08-14,138.3,140.59,137.75,140.57,140.57,47148699
2023-08-15,140.05,141.2778,137.23,137.67,137.67,42781521
2023-08-16,137.19,137.27,135.01,135.07,135.07,41675903
2023-08-17,135.46,136.085,133.53,133.98,133.98,48354085
2023-08-18,131.62,134.065,131.15,133.22,133.22,48497698
2023-08-21,133.74,135.185,132.71,134.68,134.68,41442483
2023-08-22,135.08,135.65,133.73,134.25,134.25,32935104
2023-08-23,134.5,135.95,133.22,135.52,135.52,42801043
2023-08-24,136.4,136.775,131.83,131.84,131.84,43646250
2023-08-25,132.47,133.87,130.58,133.26,133.26,44147451
2023-08-28,133.78,133.95,131.85,133.14,133.14,34108410
2023-08-29,133.38,135.14,133.25,134.91,134.91,38646093
2023-08-30,134.93,135.68,133.92,135.07,135.07,36137015
2023-08-31,135.06,138.7885,135.0,138.01,138.01,58781314
2023-09-01,139.455,139.96,136.875,138.12,138.12,40991536
2023-09-05,137.73,137.8,135.82,137.27,137.27,40636738
2023-09-06,136.32,137.45,134.61,135.36,135.36,41785507
2023-09-07,133.9,138.03,133.16,137.85,137.85,48498912
2023-09-08,136.86,138.8519,136.75,138.23,138.23,38365929
2023-09-11,138.75,143.62,138.64,143.1,143.1,56764525
2023-09-12,142.32,143.0,140.61,141.23,141.23,42668452
2023-09-13,140.95,144.98,140.865,144.85,144.85,60465175
2023-09-14,145.08,145.86,142.95,144.72,144.72,64033607
2023-09-15,142.69,143.57,140.09,140.39,140.39,102909327
2023-09-18,140.48,141.75,139.22,139.98,139.98,42823480
2023-09-19,138.7,138.84,135.56,137.63,137.63,61482470
2023-09-20,138.55,139.37,135.2,135.29,135.29,46263716
2023-09-21,131.94,132.24,129.31,129.33,129.33,70343342
2023-09-22,131.11,132.03,128.52,129.12,129.12,59904348
2023-09-25,129.36,131.78,128.77,131.27,131.27,46017825
2023-09-26,130.12,130.39,125.28,125.98,125.98,73048207
2023-09-27,125.76,127.48,124.13,125.98,125.98,66553449
2023-09-28,124.04,126.5801,123.04,125.98,125.98,54554968
2023-09-29,128.2,129.15,126.32,127.12,127.12,62411730
2023-10-02,127.28,130.47,126.54,129.46,129.46,48029744
2023-10-03,128.06,128.52,124.2544,124.72,124.72,51564991
2023-10-04,126.06,127.36,125.68,127.0,127.0,44203870
2023-10-05,126.71,126.73,124.33,125.96,125.96,39660643
2023-10-06,124.16,128.45,124.13,127.96,127.96,46836698
2023-10-09,126.22,128.79,124.76,128.26,128.26,38773738
2023-10-10,128.82,130.74,128.05,129.48,129.48,42178619
2023-10-11,129.74,132.05,129.61,131.83,131.83,40741842
2023-10-12,132.17,134.48,131.23,132.33,132.33,55528581
2023-10-13,132.98,133.3145,128.95,129.79,129.79,45824685
2023-10-16,130.69,133.07,130.425,132.55,132.55,42832918
2023-10-17,130.39,132.58,128.71,131.47,131.47,49344550
2023-10-18,129.9,130.6699,127.51,128.13,128.13,42699479
2023-10-19,130.565,132.24,127.47,128.4,128.4,60961355
2023-10-20,128.05,128.17,124.97,125.17,125.17,56406410
2023-10-23,124.63,127.88,123.98,126.56,126.56,48259953
2023-10-24,127.74,128.8,126.34,128.56,128.56,46477355
2023-10-25,126.04,126.34,120.79,121.39,121.39,74577544
2023-10-26,120.63,121.6393,118.35,119.57,119.57,100419516
2023-10-27,126.2,130.02,125.52,127.74,127.74,125309313
2023-10-30,129.72,133.0,128.56,132.71,132.71,72485542
2023-10-31,132.75,133.57,131.71,133.09,133.09,51589380
2023-11-01,133.96,137.35,133.71,137.0,137.0,61529409
2023-11-02,138.73,138.81,136.47,138.07,138.07,52236693
2023-11-03,138.99,139.49,137.45,138.6,138.6,44059805
2023-11-06,138.76,140.73,138.36,139.74,139.74,44970417
2023-11-07,140.55,143.37,140.5,142.71,142.71,53553537
2023-11-08,142.97,143.12,141.2183,142.08,142.08,44521658
2023-11-09,142.02,142.65,139.84,140.6,140.6,36235367
2023-11-10,140.46,143.65,139.91,143.56,143.56,49349937
2023-11-13,142.08,143.23,140.67,142.59,142.59,35680570
2023-11-14,145.0,147.26,144.68,145.8,145.8,56674551
2023-11-15,147.06,147.29,142.59,143.2,143.2,63875720
2023-11-16,140.91,143.32,139.52,142.83,142.83,49653512
2023-11-17,142.66,145.23,142.545,145.18,145.18,49678437
2023-11-20,145.13,146.63,144.725,146.13,146.13,41978766
2023-11-21,143.91,144.05,141.5,143.9,143.9,71225992
2023-11-22,144.57,147.74,144.57,146.71,146.71,45700002
2023-11-24,146.7,147.2,145.32,146.74,146.74,22378379
2023-11-27,147.53,149.26,146.88,147.73,147.73,53762428
2023-11-28,146.98,147.5999,145.53,147.03,147.03,42711682
2023-11-29,147.85,148.54,145.97,146.32,146.32,40610907
2023-11-30,144.76,146.93,144.332,146.09,146.09,65814022
2023-12-01,146.0,147.245,145.55,147.03,147.03,39951833
2023-12-04,145.25,145.35,142.81,144.84,144.84,48294244
2023-12-05,143.55,148.57,143.13,146.88,146.88,46822411
2023-12-06,147.58,147.85,144.28,144.52,144.52,39678960
2023-12-07,146.15,147.92,145.34,146.88,146.88,52352830
2023-12-08,145.48,147.84,145.4,147.42,147.42,41905965
2023-12-11,145.66,146.19,143.64,145.89,145.89,50907288
2023-12-12,145.52,147.5,145.3,147.48,147.48,44944264
2023-12-13,148.12,149.46,146.82,148.84,148.84,52766196
2023-12-14,149.93,150.54,145.52,147.42,147.42,58400848
2023-12-15,148.38,150.57,147.88,149.97,149.97,110089342
2023-12-18,150.56,154.855,150.05,154.07,154.07,62512828
2023-12-19,154.4,155.12,152.69,153.79,153.79,43171292
2023-12-20,152.9,155.63,151.56,152.12,152.12,50322106
2023-12-21,153.3,153.97,152.1,153.84,153.84,36305733
2023-12-22,153.77,154.35,152.71,153.42,153.42,29514093
2023-12-26,153.56,153.975,153.03,153.41,153.41,25067222
2023-12-27,153.56,154.78,153.12,153.34,153.34,31434733
2023-12-28,153.72,154.08,152.95,153.38,153.38,27057002
2023-12-29,153.1,153.89,151.03,151.94,151.94,39823204
2024-01-02,151.54,152.38,148.39,149.93,149.93,47339424
2024-01-03,149.2,151.05,148.33,148.47,148.47,49425495
2024-01-04,145.59,147.38,144.05,144.57,144.57,56039807
2024-01-05,144.69,146.59,144.53,145.24,145.24,45153147
2024-01-08,146.74,149.4,146.15,149.1,149.1,46757053
2024-01-09,148.33,151.71,148.21,151.37,151.37,43812567
2024-01-10,152.06,154.42,151.881,153.73,153.73,44421830
2024-01-11,155.04,157.17,153.12,155.18,155.18,49072691
2024-01-12,155.39,156.2,154.01,154.62,154.62,40484155
2024-01-16,153.53,154.99,152.15,153.16,153.16,41384636
2024-01-17,151.49,152.15,149.91,151.71,151.71,34953363
2024-01-18,152.77,153.775,151.82,153.5,153.5,37850245
2024-01-19,153.83,155.76,152.74,155.34,155.34,51651628
2024-01-22,156.89,157.05,153.9,154.78,154.78,43687468
2024-01-23,154.85,156.21,153.93,156.02,156.02,37986039
2024-01-24,157.8,158.51,156.48,156.87,156.87,48547315
2024-01-25,156.95,158.505,154.5501,157.75,157.75,43638592
2024-01-26,158.42,160.72,157.91,159.12,159.12,51047353
2024-01-29,159.34,161.29,158.9,161.26,161.26,45270385
2024-01-30,160.7,161.73,158.49,159.0,159.0,45207430
2024-01-31,157.0,159.01,154.81,155.2,155.2,50284371
2024-02-01,155.87,159.76,155.62,159.28,159.28,76542419
2024-02-02,169.19,172.5,167.33,171.81,171.81,117218313
2024-02-05,170.2,170.55,167.7,170.31,170.31,55081297
2024-02-06,169.39,170.71,167.65,169.15,169.15,42505518
2024-02-07,169.48,170.88,168.94,170.53,170.53,47174060
2024-02-08,169.65,171.43,168.88,169.84,169.84,42316454
2024-02-09,170.9,175.0,170.5803,174.45,174.45,56985986
2024-02-12,174.8,175.39,171.54,172.34,172.34,51050440
2024-02-13,167.73,170.95,165.75,168.64,168.64,56345122
2024-02-14,169.21,171.21,168.28,170.98,170.98,42815544
2024-02-15,170.58,171.17,167.59,169.8,169.8,49855196
2024-02-16,168.74,170.42,167.17,169.51,169.51,48107744
2024-02-20,167.83,168.71,165.74,167.08,167.08,41980326
2024-02-21,168.94,170.23,167.14,168.59,168.59,44575623
2024-02-22,173.1,174.8,171.77,174.58,174.58,55392354
2024-02-23,174.28,175.75,173.7,174.99,174.99,59715243
2024-02-26,175.7,176.37,174.26,174.73,174.73,44368614
2024-02-27,174.075,174.62,172.86,173.54,173.54,31141732
2024-02-28,172.44,174.05,172.27,173.16,173.16,28180482
2024-02-29,173.01,177.22,172.85,176.76,176.76,53805359
2024-03-01,176.75,178.725,176.07,178.22,178.22,31981152
2024-03-04,177.53,180.14,177.49,177.58,177.58,37381520
2024-03-05,176.93,176.93,173.303,174.12,174.12,37228343
2024-03-06,175.54,176.46,173.26,173.51,173.51,32090926
2024-03-07,174.83,177.99,173.72,176.82,176.82,34063283
2024-03-08,176.44,178.785,174.33,175.35,175.35,37893242
2024-03-11,174.31,174.47,171.47,171.96,171.96,28484777
2024-03-12,173.5,176.76,171.98,175.39,175.39,36610604
2024-03-13,175.9,177.62,175.55,176.555,176.555,30772600
2024-03-14,177.69,179.53,176.465,178.75,178.75,43705840
2024-03-15,176.64,177.93,173.9,174.42,174.42,72147390
2024-03-18,175.8,176.69,174.28,174.48,174.48,31250688
2024-03-19,174.215,176.09,173.52,175.9,175.9,26880893
2024-03-20,176.14,178.53,174.64,178.15,178.15,29947150
2024-03-21,179.988,181.415,178.15,178.15,178.15,32824320
2024-03-22,177.752,179.255,176.75,178.87,178.87,27995378
2024-03-25,178.01,180.99,177.24,179.71,179.71,29815464
2024-03-26,180.15,180.45,177.95,178.3,178.3,29658982
2024-03-27,179.88,180.0,177.3099,179.83,179.83,33272551
2024-03-28,180.17,181.7,179.26,180.38,180.38,38051588
2024-04-01,180.79,183.0,179.95,180.97,180.97,29174521
2024-04-02,179.07,180.79,178.3762,180.69,180.69,32611546
2024-04-03,179.9,182.87,179.8,182.41,182.41,31046638
2024-04-04,184.0,185.1,180.0,180.0,180.0,41624261
2024-04-05,182.38,186.27,181.97,185.07,185.07,42373992
2024-04-08,186.9,187.29,184.81,185.32,185.32,39154806
2024-04-09,187.24,187.34,184.2,185.67,185.67,36546946
2024-04-10,182.765,186.2699,182.67,185.95,185.95,35879151
2024-04-11,186.74,189.77,185.51,189.05,189.05,40020742
2024-04-12,187.72,188.38,185.08,186.13,186.13,38608849
2024-04-15,187.425,188.69,183.0,183.62,183.62,48052395
2024-04-16,183.27,184.83,182.26,183.32,183.32,32891265
2024-04-17,184.31,184.57,179.82,181.28,181.28,31359673
2024-04-18,181.47,182.39,178.65,179.22,179.22,30723793
2024-04-19,178.74,179.0,173.44,174.62,174.62,55944410
2024-04-22,176.94,178.87,174.56,177.23,177.23,37924890
2024-04-23,178.08,179.93,175.975,179.54,179.54,37046519
2024-04-24,179.94,180.323,176.18,176.59,176.59,34185109
2024-04-25,169.68,173.92,166.32,173.67,173.67,49249390
2024-04-26,177.795,180.82,176.13,179.62,179.62,43919765
2024-04-29,182.75,183.53,179.39,180.96,180.96,54063937
2024-04-30,181.09,182.99,174.8,175.0,175.0,94639786
2024-05-01,181.635,185.15,176.56,179.0,179.0,94645148
2024-05-02,180.85,185.1,179.91,184.72,184.72,54303510
2024-05-03,186.99,187.87,185.42,186.21,186.21,39172004
2024-05-06,186.28,188.745,184.8,188.7,188.7,34725295
2024-05-07,188.92,189.94,187.305,188.76,188.76,34048902
2024-05-08,187.44,188.43,186.385,188.0,188.0,26136350
2024-05-09,188.88,191.7,187.44,189.5,189.5,43368377
2024-05-10,189.16,189.892,186.93,187.48,187.48,34141771
2024-05-13,188.0,188.31,185.36,186.57,186.57,24898613
2024-05-14,183.82,187.72,183.45,187.07,187.07,38698155
2024-05-15,185.97,186.7193,182.73,185.99,185.99,75459927
2024-05-16,185.6,187.31,183.46,183.63,183.63,38834450
2024-05-17,183.76,185.3,183.35,184.7,184.7,33175655
2024-05-20,184.34,186.665,183.28,183.54,183.54,30511768
2024-05-21,182.3,183.26,180.75,183.15,183.15,50839129
2024-05-22,183.88,185.22,181.9715,183.13,183.13,28148784
2024-05-23,183.66,184.76,180.08,181.05,181.05,33670173
2024-05-24,181.65,182.435,180.3,180.75,180.75,27471640
2024-05-28,179.93,182.24,179.49,182.15,182.15,29926963
2024-05-29,181.7,184.08,181.55,182.02,182.02,32009294
2024-05-30,181.31,181.34,178.355,179.32,179.32,29249229
2024-05-31,178.3,179.21,173.87,176.44,176.44,58903939
2024-06-03,177.7,178.7,175.92,178.34,178.34,30786640
2024-06-04,177.64,179.82,176.44,179.34,179.34,27198388
2024-06-05,180.1,181.5,178.75,181.28,181.28,32116394
2024-06-06,181.745,185.0,181.49,185.0,185.0,31371151
2024-06-07,184.9,186.2888,183.36,184.3,184.3,28021473
2024-06-10,184.07,187.23,183.79,187.06,187.06,34494498
2024-06-11,187.06,187.77,184.5373,187.23,187.23,27265108
2024-06-12,188.015,188.35,185.43,186.89,186.89,33984216
2024-06-13,186.09,187.67,182.666,183.83,183.83,39721545
2024-06-14,183.08,183.72,182.23,183.66,183.66,25456410
2024-06-17,182.52,185.0,181.22,184.06,184.06,35601907
2024-06-18,183.735,184.29,181.43,182.81,182.81,36659157
2024-06-20,182.91,186.51,182.72,186.1,186.1,44726779
2024-06-21,187.8,189.275,185.86,189.08,189.08,72931754
2024-06-24,189.33,191.0,185.33,185.57,185.57,50610379
2024-06-25,186.81,188.84,185.42,186.34,186.34,45898475
2024-06-26,186.92,194.8,186.26,193.61,193.61,65103893
2024-06-27,195.005,199.84,194.2,197.85,197.85,74397491
2024-06-28,197.73,198.85,192.5,193.25,193.25,76930192
2024-07-01,193.49,198.2957,192.82,197.2,197.2,41192011
2024-07-02,197.28,200.43,195.93,200.0,200.0,45600013
2024-07-03,199.94,200.029,196.7601,197.59,197.59,31597926
2024-07-05,198.65,200.55,198.17,200.0,200.0,39858885
2024-07-08,200.04,201.2,197.96,199.29,199.29,34767261
2024-07-09,199.4,200.57,199.045,199.34,199.34,32756736
2024-07-10,199.995,200.11,197.69,199.79,199.79,32883753
2024-07-11,200.09,200.2699,192.86,195.05,195.05,44565041
2024-07-12,194.8,196.47,193.8301,194.49,194.49,30598525
2024-07-15,194.56,196.19,190.83,192.72,192.72,40683227
2024-07-16,195.59,196.62,192.24,193.02,193.02,33994714
2024-07-17,191.35,191.58,185.99,187.93,187.93,48076139
2024-07-18,189.59,189.68,181.448,183.75,183.75,51043626
2024-07-19,181.14,184.93,180.11,183.13,183.13,43081829
2024-07-22,185.0,185.06,182.48,182.55,182.55,39931923
2024-07-23,184.1,189.39,183.56,186.41,186.41,47537670
2024-07-24,183.2,185.45,180.41,180.83,180.83,41532360
2024-07-25,182.91,183.8958,176.8,179.85,179.85,44464163
2024-07-26,180.39,183.19,180.24,182.5,182.5,29505964
2024-07-29,183.84,184.75,182.38,183.2,183.2,33270123
2024-07-30,184.72,185.86,179.38,181.71,181.71,39508574
2024-07-31,185.05,187.94,184.46,186.98,186.98,41667326
2024-08-01,189.285,190.6,181.87,184.07,184.07,70435635
2024-08-02,166.75,168.77,160.55,167.9,167.9,141448365
2024-08-05,154.21,162.96,151.61,161.02,161.02,83149437
2024-08-06,161.71,165.08,158.5404,161.93,161.93,59950830
2024-08-07,166.55,167.58,161.43,162.77,162.77,48408240
2024-08-08,165.165,166.6899,162.55,165.8,165.8,44616206
2024-08-09,166.4,168.55,165.85,166.94,166.94,36401049
2024-08-12,168.14,168.55,166.1101,166.8,166.8,30072788
2024-08-13,167.81,171.04,167.1,170.23,170.23,39237915
2024-08-14,172.11,172.28,168.86,170.1,170.1,28843804
2024-08-15,174.86,177.91,173.99,177.59,177.59,51698513
2024-08-16,177.04,178.34,176.2601,177.06,177.06,31489175
2024-08-19,177.64,178.3,176.16,178.22,178.22,31129807
2024-08-20,177.92,179.01,177.4308,178.88,178.88,26255204
2024-08-21,179.92,182.385,178.8937,180.11,180.11,35599120
2024-08-22,181.38,181.47,175.68,176.13,176.13,32047482
2024-08-23,177.34,178.9699,175.24,177.04,177.04,29150091
2024-08-26,176.7,177.4682,174.3,175.5,175.5,22366236
2024-08-27,174.15,174.89,172.25,173.12,173.12,29841979
2024-08-28,173.69,173.69,168.92,170.8,170.8,29045025
2024-08-29,173.22,174.29,170.81,172.12,172.12,26407815
2024-08-30,172.78,178.9,172.6,178.5,178.5,43429355
2024-09-03,177.55,178.26,175.26,176.25,176.25,37817511
2024-09-04,174.48,175.98,172.54,173.33,173.33,30309225
2024-09-05,175.0,179.875,174.995,177.89,177.89,40170526
